Förvaltning;Leverantör;Organisationsnummer;Verifikationsnummer;Konto;Kontotext;Belopp exkl moms
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210657;6329;Hyra/leasing övriga inventarier;448,83
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210343;6311;Hyra/leasing arbetsmaskiner;568,70
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210398;6321;Hyra/leasing it-utrustning;4 918,44
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210167;6321;Hyra/leasing it-utrustning;16 623,14
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209552;6329;Hyra/leasing övriga inventarier;1 503,24
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209819;6321;Hyra/leasing it-utrustning;169,60
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210341;6321;Hyra/leasing it-utrustning;200,86
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209553;6321;Hyra/leasing it-utrustning;221,54
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209551;6321;Hyra/leasing it-utrustning;112,57
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210655;6329;Hyra/leasing övriga inventarier;426,48
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210227;6321;Hyra/leasing it-utrustning;688,81
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210656;6329;Hyra/leasing övriga inventarier;1 499,92
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210164;6321;Hyra/leasing it-utrustning;1 813,68
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210165;6329;Hyra/leasing övriga inventarier;3 951,15
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209622;6329;Hyra/leasing övriga inventarier;80 512,79
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209949;6329;Hyra/leasing övriga inventarier;253,54
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209476;6329;Hyra/leasing övriga inventarier;579,98
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209817;6321;Hyra/leasing it-utrustning;910,48
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209818;6321;Hyra/leasing it-utrustning;369,68
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376353;6951;Hyra/leasing bilar o andra transportmedel;7 614,13
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376356;6951;Hyra/leasing bilar o andra transportmedel;7 973,51
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376355;6951;Hyra/leasing bilar o andra transportmedel;9 546,75
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376353;6961;Trängselskatt;478,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376356;6961;Trängselskatt;212,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376340;6961;Trängselskatt;99,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376341;6961;Trängselskatt;234,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376347;6961;Trängselskatt;481,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376329;6961;Trängselskatt;250,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376333;6961;Trängselskatt;669,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376330;6951;Hyra/leasing bilar o andra transportmedel;6 937,13
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376332;6951;Hyra/leasing bilar o andra transportmedel;9 546,50
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376341;6951;Hyra/leasing bilar o andra transportmedel;5 534,61
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376347;6951;Hyra/leasing bilar o andra transportmedel;9 484,38
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376326;6951;Hyra/leasing bilar o andra transportmedel;4 170,63
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376334;6961;Trängselskatt;531,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376339;6961;Trängselskatt;400,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376338;6961;Trängselskatt;175,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376332;6961;Trängselskatt;385,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376326;6961;Trängselskatt;153,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376329;6951;Hyra/leasing bilar o andra transportmedel;10 406,44
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376333;6951;Hyra/leasing bilar o andra transportmedel;19 200,42
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376338;6951;Hyra/leasing bilar o andra transportmedel;9 748,50
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376334;6951;Hyra/leasing bilar o andra transportmedel;8 752,25
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376339;6951;Hyra/leasing bilar o andra transportmedel;9 749,25
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376340;6951;Hyra/leasing bilar o andra transportmedel;4 126,80
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376448;6951;Hyra/leasing bilar o andra transportmedel;6 484,99
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376462;6951;Hyra/leasing bilar o andra transportmedel;4 126,80
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376450;6951;Hyra/leasing bilar o andra transportmedel;9 749,25
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376461;6951;Hyra/leasing bilar o andra transportmedel;8 331,50
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376313;6951;Hyra/leasing bilar o andra transportmedel;12 012,68
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376316;6951;Hyra/leasing bilar o andra transportmedel;9 383,13
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376451;6961;Trängselskatt;276,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376446;6961;Trängselskatt;449,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376450;6961;Trängselskatt;284,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376461;6961;Trängselskatt;289,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376325;6961;Trängselskatt;349,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376451;6951;Hyra/leasing bilar o andra transportmedel;8 331,75
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376446;6951;Hyra/leasing bilar o andra transportmedel;5 522,88
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376277;6951;Hyra/leasing bilar o andra transportmedel;9 491,51
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376312;6951;Hyra/leasing bilar o andra transportmedel;9 484,88
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376313;6961;Trängselskatt;195,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376448;6961;Trängselskatt;101,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376462;6961;Trängselskatt;287,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376444;6961;Trängselskatt;190,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376277;6961;Trängselskatt;445,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376312;6961;Trängselskatt;503,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376271;6961;Trängselskatt;267,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376303;6961;Trängselskatt;320,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376445;6961;Trängselskatt;131,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376271;6951;Hyra/leasing bilar o andra transportmedel;9 857,47
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376303;6951;Hyra/leasing bilar o andra transportmedel;4 482,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376298;6951;Hyra/leasing bilar o andra transportmedel;9 292,25
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376444;6951;Hyra/leasing bilar o andra transportmedel;8 106,33
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376445;6951;Hyra/leasing bilar o andra transportmedel;9 679,52
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376298;6961;Trängselskatt;328,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376441;6951;Hyra/leasing bilar o andra transportmedel;3 996,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376442;6951;Hyra/leasing bilar o andra transportmedel;4 071,00
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376440;6951;Hyra/leasing bilar o andra transportmedel;9 748,50
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376443;6951;Hyra/leasing bilar o andra transportmedel;8 789,15
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376405;6951;Hyra/leasing bilar o andra transportmedel;10 221,75
Kretslopp och Vatten;GÖTEBORGS STADS LEASING AB;5564421716;5601376402;6951;Hyra/leasing bilar o andra transportmedel;5 201,37
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092214825;6991;Övriga kostnader transportmedel;1 074,50
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207372;7011;Transporter;26 792,75
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207375;7011;Transporter;2 107,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207373;7011;Transporter;14 911,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207374;7011;Transporter;25 767,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219344;7011;Transporter;1 724,75
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221079;7011;Transporter;656,75
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219347;7011;Transporter;1 355,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221139;7011;Transporter;153 845,69
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221143;7011;Transporter;14 911,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221144;7011;Transporter;25 767,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092172973;6951;Hyra/leasing bilar o andra transportmedel;1 830,50
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092172974;6951;Hyra/leasing bilar o andra transportmedel;2 070,50
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092172975;6951;Hyra/leasing bilar o andra transportmedel;2 070,50
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219348;7011;Transporter;3 350,50
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219349;7011;Transporter;2 464,75
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219342;7011;Transporter;867,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219345;7011;Transporter;867,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221077;7011;Transporter;415,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221138;7011;Transporter;10 384,00
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207371;7011;Transporter;16 505,37
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207371;7011;Transporter;48 158,88
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207371;7011;Transporter;11 007,41
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207371;7011;Transporter;11 007,41
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207371;7011;Transporter;14 032,44
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207371;7011;Transporter;14 308,49
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221142;7011;Transporter;26 792,75
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219343;7011;Transporter;3 135,00
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219343;7011;Transporter;750,00
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219343;7011;Transporter;4 970,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207369;7011;Transporter;10 384,00
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092207370;7011;Transporter;153 845,69
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092212480;6951;Hyra/leasing bilar o andra transportmedel;-915,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092212481;6951;Hyra/leasing bilar o andra transportmedel;-1 035,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092212482;6951;Hyra/leasing bilar o andra transportmedel;-1 035,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219346;6991;Övriga kostnader transportmedel;1 364,75
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092219350;7011;Transporter;504,75
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092221141;7011;Transporter;2 107,25
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210225;6329;Hyra/leasing övriga inventarier;2 008,76
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210226;6329;Hyra/leasing övriga inventarier;79,14
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210076;6321;Hyra/leasing it-utrustning;305,88
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210076;6321;Hyra/leasing it-utrustning;305,88
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210261;6321;Hyra/leasing it-utrustning;5,00
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210263;6321;Hyra/leasing it-utrustning;273,57
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209950;6329;Hyra/leasing övriga inventarier;136,80
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210262;6329;Hyra/leasing övriga inventarier;251,20
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209475;6311;Hyra/leasing arbetsmaskiner;76,26
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209805;6329;Hyra/leasing övriga inventarier;1 504,77
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209961;6329;Hyra/leasing övriga inventarier;3 183,18
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210407;6321;Hyra/leasing it-utrustning;771,14
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210409;6321;Hyra/leasing it-utrustning;388,80
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210408;6321;Hyra/leasing it-utrustning;199,95
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209947;6329;Hyra/leasing övriga inventarier;1 368,81
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210641;6329;Hyra/leasing övriga inventarier;369,68
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209473;6329;Hyra/leasing övriga inventarier;5 667,96
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210360;6321;Hyra/leasing it-utrustning;291,13
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209474;6321;Hyra/leasing it-utrustning;222,46
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209475;6311;Hyra/leasing arbetsmaskiner;76,61
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210076;6321;Hyra/leasing it-utrustning;305,48
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210073;6321;Hyra/leasing it-utrustning;199,12
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209946;6321;Hyra/leasing it-utrustning;480,83
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209948;6321;Hyra/leasing it-utrustning;609,52
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210642;6321;Hyra/leasing it-utrustning;895,22
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210643;6329;Hyra/leasing övriga inventarier;4 808,76
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209472;6329;Hyra/leasing övriga inventarier;3 752,04
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209808;6329;Hyra/leasing övriga inventarier;4 862,37
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209960;6329;Hyra/leasing övriga inventarier;4 921,53
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210072;6329;Hyra/leasing övriga inventarier;1 689,70
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210075;6329;Hyra/leasing övriga inventarier;1 001,59
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210074;6321;Hyra/leasing it-utrustning;878,48
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210569;6321;Hyra/leasing it-utrustning;1 499,92
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210236;6329;Hyra/leasing övriga inventarier;409,73
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210238;6329;Hyra/leasing övriga inventarier;499,13
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210359;6321;Hyra/leasing it-utrustning;2 886,48
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210358;6321;Hyra/leasing it-utrustning;249,68
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209807;6329;Hyra/leasing övriga inventarier;7 588,83
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210567;6321;Hyra/leasing it-utrustning;369,68
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209979;6321;Hyra/leasing it-utrustning;558,48
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209806;6321;Hyra/leasing it-utrustning;845,58
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209998;6329;Hyra/leasing övriga inventarier;562,42
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210568;6321;Hyra/leasing it-utrustning;1 169,52
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210237;6321;Hyra/leasing it-utrustning;837,67
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209996;6329;Hyra/leasing övriga inventarier;2 337,11
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209996;6329;Hyra/leasing övriga inventarier;2 337,11
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209996;6329;Hyra/leasing övriga inventarier;2 337,11
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210105;6329;Hyra/leasing övriga inventarier;1 511,24
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210415;6329;Hyra/leasing övriga inventarier;502,01
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092209829;6321;Hyra/leasing it-utrustning;2 618,50
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210402;6329;Hyra/leasing övriga inventarier;908,85
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210103;6329;Hyra/leasing övriga inventarier;4 706,37
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210364;6329;Hyra/leasing övriga inventarier;1 478,36
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210523;6329;Hyra/leasing övriga inventarier;2 711,17
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210524;6329;Hyra/leasing övriga inventarier;648,02
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210106;6329;Hyra/leasing övriga inventarier;178,45
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210043;6329;Hyra/leasing övriga inventarier;2 280,84
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210415;6329;Hyra/leasing övriga inventarier;753,23
Grundskolenämnden;GÖTEBORGS STADS LEASING AB;5564421716;6092210522;6321;Hyra/leasing it-utrustning;253,60
